filename	mine_name	site_location	country	gps_coordinates	caption
PalaboraMine_rgb_2024-04-22.png	PalaboraMine	Ba-Phalaborwa Local Municipality, Mopani District, Limpopo	South Africa	-23.99204,31.12808	The Palabora Mine in South Africa's Ba-Phalaborwa Local Municipality is visible in the Sentinel-2 satellite image data, showing a significant mining footprint within a complex landscape of bare ground and sparse vegetation. The mine, known for extracting copper, nickel, vermiculite, and other minerals such as uranium and phosphate, has caused substantial land disturbance. Extensive open-pit mining is evident, with large areas of exposed soil and bare rock around the mining sites.   Severe vegetation stress around the mine is apparent from the image data. Environmental concerns include soil erosion, potential water pollution from tailings and pit water, and habitat fragmentation. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity due to potential runoff from tailings or pit water. The extraction of copper and associated minerals has resulted in considerable landscape alteration.
NyurbinskyOpenPit_rgb_2024-08-17.png	NyurbinskyOpenPit	Sredne-Markhinsky region, Nakyn, Sakha	Russia	65.025595,117.082216	The Nyurbinsky Open Pit diamond mine is visible in the Sentinel-2 satellite image data, surrounded by dense forest. The mine's footprint is extensive, with multiple open pits and tailings ponds visible within the mining area. There is extensive land disturbance, with bare soil and rock exposed due to diamond mining activities. Severe vegetation stress around the mine is evident in the image data. Diamond mining at Nyurbinsky Open Pit has led to significant environmental degradation, including deforestation, soil erosion, and potential water pollution. The surrounding water systems, linked to the Vilyuy River basin, are at risk of contamination from mining activities, posing a risk to people living in the vicinity.
NeyveliMines_rgb_2024-09-16.png	NeyveliMines	Neyveli, Cuddalore, Tamil Nadu	India	11.602848,79.362318	The Sentinel-2 image data from September 16, 2024, shows the Neyveli lignite mine in Cuddalore District, Tamil Nadu, India. The landscape is dominated by the large open-cast mine surrounded by vegetation and disturbed ground. Lignite extraction is evident through the presence of extensive bare substrate, pit benches, and associated infrastructure.  Mining activities have led to significant land disturbance and vegetation loss around the mine. The image data indicates severe vegetation stress and bare disturbance adjacent to the mining site. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of nearby settlements to the mine may lead to water contamination and other environmental hazards for people living in the vicinity. The project's progressive reclamation efforts, including afforestation and artificial lakes, are also visible.
NammuldiMine_rgb_2024-12-21.png	NammuldiMine	Mount Brockman, Ashburton Shire, Western Australia	Australia	-22.4104,117.3549	The Nammuldi iron ore mine is visible in the Sentinel-2 satellite image data, situated in the rugged landscape of Mount Brockman, Western Australia. The mine's footprint is extensive, featuring a large open pit with terraced benches and associated infrastructure such as haul roads and waste dumps. Significant land disturbance is evident around the mining area, with bare substrate and exposed rock. The image data indicates vegetation stress around the mine, likely due to the extraction activities. Environmental concerns include soil erosion, potential water pollution from mining runoff, and habitat fragmentation. The proximity of the mine to local Aboriginal cultural heritage sites raises concerns about potential impacts on these areas.
MutshatshaMine_rgb_2024-09-16.png	MutshatshaMine	Mutshatsha, Lualaba	DR Congo	-10.713031,25.393977	The Mutshatsha Mine in DR Congo, captured on September 16, 2024, by Sentinel-2, is a significant copper and cobalt operation in the Central African Copper Belt. The image data shows extensive open-pit mining with large areas of exposed soil and bare rock, indicating significant land disturbance. The mine's footprint is substantial, with a broad pit and associated infrastructure. Vegetation loss within the mining area is evident. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to local communities may lead to water contamination and health risks for people living in the vicinity due to copper and cobalt extraction.
MuswellbrookOpenCutMine_rgb_2024-09-10.png	MuswellbrookOpenCutMine	Muswellbrook, Durham County, New South Wales	Australia	-32.245938,150.937186	The Muswellbrook Open Cut Mine in Australia, captured on September 10, 2024, by Sentinel-2, is a former coal mining site now undergoing rehabilitation under Idemitsu Australia. The image data shows the mine's broad footprint with significant land disturbance, including bare substrate and pit benches. Although coal extraction concluded in 2022, the site still exhibits substantial environmental degradation. Vegetation stress is visible around the mine. The ongoing rehabilitation efforts, including a pumped-storage hydropower project and a large-scale solar farm, demonstrate a transition from active mining to sustainable land management. Environmental concerns include potential water pollution and soil erosion. The proximity of nearby communities to the mine may pose health risks due to potential chemical contamination from legacy mining activities.
MuruntauGoldDeposit_rgb_2024-10-23.png	MuruntauGoldDeposit	Kyzylkum desert	Uzbekistan	41.491532,64.582566	The Muruntau Gold Mine is visible in the arid landscape of the Kyzylkum desert, Uzbekistan. The vast open-pit gold mine is discernible through its broad footprint, with a large, deep pit and associated infrastructure, including spoil heaps and haul roads. The image data indicates significant land disturbance, with bare substrate and disturbed terrain around the mining site. Gold extraction is evident, with large-scale removal of soil and rock layers. Severe vegetation stress around the mine is apparent from the index data. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to local communities may lead to water contamination and other environmental hazards for people living in the vicinity.
MountWebberMine_rgb_2024-12-26.png	MountWebberMine	East Pilbara Shire, Western Australia	Australia	-21.5369,119.2888	The Mount Webber iron ore mine is visible in the Sentinel-2 satellite image data, situated in a landscape of gently undulating granite and basalt plains. The mine's footprint is significant, with a broad open pit and associated infrastructure, including waste dumps and haul roads. Extensive land disturbance is evident, with bare soil and rock exposed due to mining activities. Iron ore extraction has led to substantial environmental degradation, including soil erosion and potential water pollution from runoff or tailings. The proximity of the mine to nearby communities and water systems raises concerns about potential contamination risks for people living in the vicinity. The mine's closure in 2024 may reduce some environmental risks, but legacy impacts are likely to persist.
MountThorleyWarkworthOpenCutMine_rgb_2024-12-29.png	MountThorleyWarkworthOpenCutMine	Northumberland County, New South Wales	Australia	-32.639449,151.065701	The Mount Thorley Warkworth Open Cut Mine in Australia's Hunter Valley is visible in the Sentinel-2 satellite image data, characterized by a broad, deep open pit surrounded by sparse vegetation and bare ground. Coal extraction is evident, with significant land disturbance and a large mining footprint. The image data indicates severe vegetation stress around the mine. The mine's proximity to nearby settlements poses environmental risks, including potential water pollution from mining activities and sedimentation. The extraction of semi-soft coking and thermal coal has resulted in considerable landscape alteration, contributing to ecological stress and potentially endangering local communities due to environmental hazards like dust and potential chemical contamination.
MountPleasantOpenCutMine_rgb_2024-12-29.png	MountPleasantOpenCutMine	Brisbane County, New South Wales	Australia	-32.25353,150.848326	The Mount Pleasant Open Cut Mine in Brisbane County, New South Wales, Australia, is visible in the Sentinel-2 satellite image data from December 29, 2024. The mine, a greenfield black coal operation, is characterized by a large open pit extending over six square kilometers and reaching about 220 meters in depth. The mining area is dominated by bare and disturbed ground, with significant land disturbance evident through the presence of pit benches and haul roads.  Black coal extraction is evident, with large-scale removal of soil and rock layers. The image data indicates severe vegetation stress around the mine. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to nearby communities may lead to water contamination risks for people living in the vicinity. The extensive footprint of the mine and associated infrastructure underscores the need for careful management to mitigate these impacts.
MountArthurNorthMine_rgb_2024-12-29.png	MountArthurNorthMine	Muswellbrook, Durham County, New South Wales	Australia	-32.335134,150.847773	The Mount Arthur North Mine in Muswellbrook, New South Wales, Australia, is visible in the satellite image data, set amidst a landscape dominated by bare ground and sparse vegetation. The mine's extensive open-cut coal extraction operation is evident, with a large pit and associated infrastructure, including spoil heaps and haul roads. The image data highlights significant land disturbance around the mining site. The mine's proximity to nearby settlements may lead to environmental concerns, including soil erosion, water pollution from tailings, and habitat fragmentation due to the extensive removal of soil and rock layers associated with coal extraction. Potential chemical contamination risks associated with coal mining pose ongoing health risks to nearby communities.
MoolarbenOpenCut2_rgb_2024-12-29.png	MoolarbenOpenCut2	Moolarben Coal Complex, Phillip County, New South Wales	Australia	-32.329709,149.776191	The Moolarben Open-Cut 2 coal mine is visible in the Sentinel-2 satellite image data, situated in the Upper Hunter Valley of New South Wales, Australia. The mine's extensive footprint is evident through large areas of bare and disturbed ground, with multiple open-cut pits and associated infrastructure such as spoil heaps and haul roads. Thermal coal extraction is apparent, with significant land disturbance and vegetation loss around the mining sites. Environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. The proximity of the mine to nearby communities may lead to water contamination risks for people living in the vicinity. The extraction process likely involves removing vegetation and soil, exposing underlying coal seams, and creating spoil heaps that may contain chemicals used in the mining process.
MoolarbenOpenCut4_rgb_2024-09-10.png	MoolarbenOpenCut4	Moolarben Coal Complex, Phillip County, New South Wales	Australia	-32.301765,149.787397	The Moolarben Open Cut 4 coal mine is visible in the Sentinel-2 satellite image data, situated in the Upper Hunter Valley of New South Wales, Australia. The mine's landscape is characterized by a mix of disturbed ground and surrounding vegetation. The mining footprint is significant, with extensive open-cut areas and associated infrastructure like haul roads.  Thermal coal extraction is evident, with large-scale removal of soil and rock layers causing substantial land disturbance and vegetation loss around the mine. The environmental indicators suggest severe vegetation stress and potential soil erosion. Risks include habitat fragmentation and potential water pollution from mining activities, posing concerns for nearby communities.  The extraction of thermal coal has resulted in considerable landscape alteration, contributing to ecological stress. The proximity of the mine to local settlements may lead to water contamination for people living in the vicinity.
MirnyMine_rgb_2024-06-10.png	MirnyMine	Mirny, Mirninsky District, Sakha	Russia	62.52988,113.98743	The Mirny diamond mine in Mirny, Sakha, Russia, is visible in the Sentinel-2 satellite image data, showing a large open pit with significant surrounding land disturbance. The mine, known for extracting diamonds from a kimberlite deposit, has undergone a transition from open-pit to underground operations since 2001. The image reveals extensive bare substrate and disturbed terrain around the mining site. Although underground mining is now the primary method, the legacy of open-pit operations is evident in the landscape. Environmental concerns include soil erosion and potential water pollution. The proximity of the town of Mirny to the mine poses risks to people living nearby due to possible contamination from mining activities.
MindingiMine_rgb_2024-04-24.png	MindingiMine	Kambove Territory, Haut-Katanga	DR Congo	-11.099444,26.177222	The Mindingi Mine in the Kambove Territory of the Democratic Republic of the Congo is visible in the Sentinel-2 satellite image data, surrounded by a landscape dominated by bare and disturbed ground with some vegetation. The mine, known for extracting copper and cobalt, has a significant mining footprint with broad areas of bare substrate and disturbed terrain around the mining sites. Vegetation stress around the mine is evident. The extraction of copper and cobalt has led to substantial environmental degradation, including soil erosion and potential water pollution. The proximity of the mine to nearby agricultural areas and water systems, such as the Mulungwishi River, poses risks of contamination and environmental injustice to farming households in the vicinity.
MashambaWestMine_rgb_2024-09-16.png	MashambaWestMine	Sicomines copper-cobalt project, Mutshatsha, Lualaba	DR Congo	-10.740833,25.375556	The Mashamba West Mine, an open-cast copper-cobalt mine in the Democratic Republic of the Congo, is visible in the Sentinel-2 satellite image data. The mine is located within the Kolwezi Klippe of the Katanga Copper Crescent, a region known for its rich sediment-hosted copper-cobalt deposits. The imagery shows extensive land disturbance, with a large open pit and associated infrastructure, including waste dumps and haul roads. Significant vegetation loss and stress are evident around the mine, with bare substrate and disturbed terrain visible. Environmental concerns include soil degradation, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to local communities may lead to water contamination and health risks linked to heavy metals such as copper, cobalt, and uranium. The extraction of copper and cobalt has resulted in considerable landscape alteration, contributing to ecological stress.
MaybellPit_rgb_2024-04-08.png	MaybellPit	Maybell Mining District, Moffat County, Colorado	USA	40.550835,-108.000275	The Maybell Pit, a former uranium mining and milling site, is visible in the Sentinel-2 satellite image data. The site is characterized by a broad footprint of bare and disturbed ground, indicating significant land disturbance. Uranium extraction and processing activities have led to substantial environmental degradation, including vegetation loss and potential chemical contamination risks. The presence of tailings and waste materials from the mining operations is likely contributing to these environmental concerns. The proximity of the small town of Maybell, 8 kilometers to the southwest, may pose health risks to nearby communities due to potential groundwater contamination. The region's natural uranium mineralization and elevated concentrations of other heavy metals in the groundwater further underscore the need for careful management to mitigate these impacts.
MaryKathleenMine_rgb_2024-05-03.png	MaryKathleenMine	Rosebud Station, Cloncurry Shire, Queensland	Australia	-20.74714,140.01205	The Mary Kathleen Mine in north-western Queensland, Australia, is visible in the Sentinel-2 satellite image data from May 3, 2024. The mine, known for extracting uranium oxide and rare earth oxides, displays a significant mining footprint with a broad, disturbed area. Vegetation loss and stress around the mine are evident. The image data indicates bare substrate and disturbed terrain around the mining sites. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. People living nearby may be at risk of contamination from mining activities. The extensive footprint of the mine and associated infrastructure underscores the need for careful management to mitigate these impacts.
MangoolaOpenCutMine_rgb_2024-10-10.png	MangoolaOpenCutMine	Brisbane County, New South Wales	Australia	-32.296175,150.688218	The Mangoola Open Cut Mine in Brisbane County, New South Wales, Australia, is visible in the Sentinel-2 satellite image data, showing a broad open-cut coal mining operation. The mine's footprint is extensive, with a large pit and associated infrastructure. Coal extraction is evident through the exposed bare substrate and disturbed terrain around the mining site. Vegetation loss and stress are apparent around the mine. The mining activities have led to significant environmental degradation, including soil erosion and potential water pollution. People living in the vicinity may be at risk from potential chemical contamination from coal extraction and associated mining processes.
MalanjkhandMine_rgb_2024-05-22.png	MalanjkhandMine	Balaghat District, Jabalpur Division, Madhya Pradesh	India	22.0223848,80.7141948	The Malanjkhand open-pit copper mine, India's largest hard-rock copper mine, is visible in the Sentinel-2 satellite image data, located near Malanjkhand in Balaghat District, Madhya Pradesh. The mine's extensive footprint is evident through bare and disturbed ground, with a broad, deep pit and associated infrastructure, including spoil heaps and haul roads. Copper extraction is apparent, with large-scale removal of soil and rock layers. The surrounding landscape shows significant vegetation stress around the mine. Environmental concerns include soil erosion, water pollution from tailings, and habitat fragmentation. The proximity of the mine to nearby settlements and Kanha National Park may lead to water contamination for people living in the vicinity.
MaluOpenPit_rgb_2024-12-27.png	MaluOpenPit	Mount Eba, Pastoral Unincorporated Area, South Australia	Australia	-29.718692,135.577518	The Malu Open Pit, part of the Prominent Hill Mine in north-west South Australia, is visible in the Sentinel-2 satellite image data. The mine, which is known for extracting copper, silver, and gold, shows significant land disturbance with a broad footprint of bare substrate and disturbed terrain. Although the open pit closed in 2018, the legacy of mining activities remains evident through extensive bare ground and associated infrastructure. Vegetation stress around the mine is apparent. Environmental concerns include soil erosion and potential water pollution from legacy tailings or impoundments. The proximity of the mine to nearby communities may lead to water contamination risks for people living in the vicinity.
MagellanOpenPitMine_rgb_2024-12-28.png	MagellanOpenPitMine	Paroo Station Project, Wiluna, Wiluna Shire, Western Australia	Australia	-26.5198,119.94277	The Magellan Open Pit Mine in Western Australia's Wiluna region is visible in the Sentinel-2 satellite image data, characterized by a broad, open-pit landscape with significant land disturbance. The mine, operated by Rosslyn Hill Mining for cerussite (lead carbonate) concentrate, exhibits extensive bare substrate and pit benches, with associated infrastructure such as haul roads. Vegetation stress and loss are evident around the mine, likely due to lead extraction and processing activities. The environmental hazards associated with this mining operation include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. People living in the vicinity may be at risk of chemical contamination from lead dust and other mining-related pollutants.
LumwanaMine_rgb_2024-10-26.png	LumwanaMine	North-Western Province	Zambia	-12.258286,25.859553	The Lumwana copper mine in Zambia's North-Western Province is visible in the Sentinel-2 satellite image data from October 26, 2024. The mine, an extensive open-pit operation, is characterized by a large pit with terraced benches and associated infrastructure, including waste dumps and haul roads. The mining footprint is significant, with considerable land disturbance and vegetation loss around the pit and associated facilities. Image data indicates vegetation stress around the mine, likely due to the extraction of copper from sulphide ore. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to nearby communities may pose risks to people living in the vicinity due to potential chemical contamination from mining activities.
LoolekopPipePalaboraMine_rgb_2024-11-18.png	LoolekopPipePalaboraMine	Ba-Phalaborwa Local Municipality, Mopani District Municipality, Limpopo	South Africa	-23.99284,31.130093	The Loolekop Pipe Palabora Mine in South Africa, captured on November 18, 2024, by Sentinel-2, is an open-pit copper mine surrounded by a mix of vegetation and bare ground. The mine's extensive footprint includes multiple open pits and tailings/impoundments, with significant land disturbance and vegetation loss around the mining areas. The image data indicates severe vegetation stress around the mine and tailings ponds. Copper, phosphate, iron, and vermiculite extraction are evident, with large-scale removal of soil and rock layers. Environmental concerns include soil erosion, water pollution from tailings, and habitat fragmentation. The proximity of the mine to nearby settlements and Kruger National Park poses risks of water contamination for people living in the vicinity.
LualenyiMine_rgb_2024-10-16.png	LualenyiMine	Kishushe, Taita Taveta County	Kenya	-4.387412,38.464762	The Lualenyi iron ore mine is visible in the Sentinel-2 satellite image data, situated in a landscape dominated by vegetation and bare ground. The mine's footprint is localized, with a distinct open pit and associated infrastructure. No significant urban development is apparent near the mine.  Iron ore extraction at Lualenyi Mine has led to noticeable environmental degradation, including vegetation loss and stress around the mining area. The image data indicates bare substrate and disturbed terrain within and around the mine. Potential environmental concerns include soil erosion and habitat fragmentation. The proximity of local communities to the mine may lead to water contamination risks from mining activities, posing potential health risks to people living in the vicinity.
LimbergQuarry_rgb_2024-05-21.png	LimbergQuarry	Pargas, Southwest Finland	Finland	60.297704,22.292734	The Limberg Quarry in Pargas, Southwest Finland, is visible in the Sentinel-2 satellite image data, showing a vast open-cast limestone mine approximately 1–2 kilometers long and 0.5 kilometers wide. The mine's footprint is extensive, with significant land disturbance evident through bare substrate and disturbed terrain. Limestone extraction is a major activity, with large-scale removal of soil and rock layers. The surrounding landscape shows vegetation stress and loss around the mine. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to sensitive ecosystems may lead to water contamination for people living in the vicinity.
LiddellOpenCutMine_rgb_2024-12-29.png	LiddellOpenCutMine	Durham County, New South Wales	Australia	-32.396547,151.03264	The Liddell Open Cut Mine in Australia's Durham County, New South Wales, is visible in the Sentinel-2 satellite image data from December 29, 2024. The mine, which concluded coal extraction in 2023, is now undergoing rehabilitation as part of the Liddell Coal Closure Project. The image shows a significant mining footprint with a broad, deep pit and associated infrastructure, including waste dumps and haul roads. Thermal and metallurgical coal were extracted at this site. Environmental concerns include land degradation, potential water pollution from tailings, and habitat fragmentation. Vegetation stress around the mine is evident due to the extensive land disturbance. The surrounding landscape may be at risk of further degradation and potential chemical contamination from residual mining activities. People living in the vicinity may be affected by these environmental hazards. The ongoing use of the mine's final voids for tailings and water storage until 2050 underscores the need for careful environmental management to mitigate these impacts.
LibousQuarry_rgb_2024-09-04.png	LibousQuarry	Březno, Chomutov District, Ústí nad Labem Region	Czech Republic	50.423073,13.378661	The Libouš Quarry, a large active open-pit lignite mine, is visible in the Sentinel-2 satellite image data, situated near Březno in north-western Czech Republic. The mine's extensive footprint is evident through bare and disturbed ground, with a broad, deep pit and associated infrastructure, including spoil heaps and haul roads.  Lignite extraction is evident, with large-scale removal of soil and rock layers. The surrounding landscape shows significant vegetation loss and stress around the mine. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of nearby settlements to the mine may lead to water contamination for people living in the vicinity due to the mine's enormous landscape footprint and long-term groundwater disruption.
LeopoldLigniteMine_rgb_2024-05-02.png	LeopoldLigniteMine	Bitterfeld-Wolfen, Anhalt-Bitterfeld, Saxony-Anhalt	Germany	51.608636,12.318363	The Leopold Lignite Mine in Bitterfeld-Wolfen, Germany, is visible in the Sentinel-2 satellite image data, with a landscape dominated by waterbodies and some vegetation. The former mine has been transformed into part of the Goitzsche Lake District. Although large-scale mining operations ceased in 1934, significant environmental degradation is still apparent. The image data indicates extensive land disturbance and vegetation loss around the former mining area, with some areas showing signs of stress. The diversion of local watercourses is evident, and potential water pollution risks remain. Communities in the vicinity may still face risks from lingering environmental hazards associated with lignite mining, including potential chemical contamination from tailings or disturbed earth.
LavenderPit_rgb_2024-07-29.png	LavenderPit	Bisbee, Cochise County, Arizona	USA	31.43194,-109.89861	The Lavender Pit in Bisbee, Arizona, is visible in the Sentinel-2 satellite image data, showcasing an open-pit copper mine with steep sides due to competent host rock. The mine, which operated from 1950 to 1974, extracted copper, gold, silver, and turquoise. Extensive land disturbance is evident through bare and disturbed ground surrounding the pit. Significant vegetation stress is observed around the mine. The mining activities have led to environmental degradation, including soil erosion and potential water pollution from tailings and waste dumps. People living in the vicinity may be at risk of water contamination and exposure to heavy metals associated with copper extraction.
LefaMine_rgb_2024-06-21.png	LefaMine	Kankan Region	Guinea	11.747315,-10.06366	The Lefa gold mine in Guinea's Kankan Region is visible in the Sentinel-2 satellite image data from June 21, 2024, situated in a landscape dominated by vegetation. The mine's footprint is significant, with multiple open pits and associated infrastructure, including waste dumps and haul roads. Extensive land disturbance is evident through bare substrate and disturbed terrain around the mining sites.  The image data indicates severe vegetation stress around the mine, likely due to gold extraction activities. The proximity of the mine to nearby settlements and potential water sources may lead to environmental concerns, including soil erosion, water pollution from tailings or pit water, and habitat fragmentation. These risks could have significant consequences for people living in the vicinity.
LaParrillaMine_rgb_2024-04-15.png	LaParrillaMine	Almoharín, Cáceres, Extremadura	Spain	39.07556,-6.08417	The La Parrilla Mine, also known as the Adelaida open pit, is visible in the Sentinel-2 satellite image data, situated in Almoharín, Cáceres, Extremadura, Spain. The mine is currently inactive and is known for extracting tungsten from a quartz vein stockwork within metapelitic rocks. The mining area is characterized by extensive land disturbance with bare substrate and disturbed terrain. The image data indicates significant vegetation stress around the mine. Environmental concerns include soil erosion and potential water pollution from mining activities. The proximity of the mine to local communities may pose health risks due to potential chemical contamination from extracted materials, including tungsten and associated sulphide minerals like galena, sphalerite, and native silver.
KusmundaMine_rgb_2024-06-13.png	KusmundaMine	Korba District, Chhattisgarh	India	22.332243,82.664801	The Kusmunda coal mine in Korba District, Chhattisgarh, India, is visible on June 13, 2024, as an extensive open-cast operation within a landscape dominated by disturbed ground and sparse vegetation. The mine's footprint is broad, with multiple pit benches and associated infrastructure such as spoil heaps and haul roads evident. Coal extraction is likely causing significant vegetation loss and stress around the mine, as indicated by the image data. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to local communities may lead to water contamination and other environmental hazards for people living in the vicinity.
KreasMine_rgb_2024-09-10.png	KreasMine	Alagna Valsesia, Vercelli Province, Piedmont	Italy	45.87283,7.93531	The Kreas Mine in Alagna Valsesia, Italy, is visible in the Sentinel-2 satellite image data, situated within the Monte Rosa massif in the Italian Alps. The historic gold mining site, now being redeveloped as a mining park, shows significant land disturbance. Gold and feldspar extraction have led to environmental degradation, including vegetation loss and soil erosion. The image data indicates bare and disturbed ground around the mining areas. Environmental concerns include potential water pollution from tailings and habitat fragmentation. People living in the vicinity may be at risk from potential chemical contamination.  The mine's extensive footprint and associated infrastructure underscore the need for careful management to mitigate these impacts.
KremikovtsiMine_rgb_2024-08-25.png	KremikovtsiMine	Kremikovtsi, Stolichna Municipality, Sofia City Province	Bulgaria	42.784441,23.487997	The Kremikovtsi open-pit mine is visible in the Sentinel-2 satellite image data, located on the southern slopes of the Stara Planina Mountains. The mine, which has been exploited for over 50 years for iron ore and barite, has a significant mining footprint with extensive land disturbance, bare substrate, and pit benches. The surrounding landscape shows signs of vegetation stress and loss. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to nearby settlements may lead to water contamination and health risks for people living in the vicinity. The extraction of iron ore and barite has resulted in considerable landscape alteration, contributing to ecological stress.
KorshunovskoyeIronDeposit_rgb_2024-04-17.png	KorshunovskoyeIronDeposit	Zheleznogorsk-Ilimsky, Nizhneilimsky District, Irkutsk Oblast	Russia	56.54768,104.12695	The Korshunovskoye iron deposit mine near Zheleznogorsk-Ilimsky in Irkutsk Oblast, Russia, is visible in the Sentinel-2 satellite image data. The mine is characterized by a significant open pit with bare and disturbed ground, indicating extensive land disturbance due to iron extraction. The mining area appears to be surrounded by sparse vegetation, with signs of vegetation stress around the mine. The extraction of iron, alongside boron-related minerals, has likely led to environmental degradation, including soil erosion and potential water pollution. The proximity of the mine to nearby settlements may pose risks to people living in the vicinity due to potential chemical contamination from mining activities.
KolweziMine_rgb_2024-10-11.png	KolweziMine	Mutshatsha, Lualaba	Dr Congo	-10.72757,25.45602	The Kolwezi mine district is visible in the Sentinel-2 satellite image data, a major copper and cobalt mining area in the Democratic Republic of the Congo. The mining area is characterized by extensive land disturbance, with multiple open pits and associated infrastructure. Significant vegetation loss and stress are evident around the mine.  Copper and cobalt extraction are the primary mining activities, with visible signs of environmental degradation, including soil erosion and potential water pollution from tailings. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity, exacerbating existing concerns about labour abuse, environmental contamination, and unequal distribution of mining benefits. The extensive footprint of the mine underscores the need for careful management to mitigate these impacts.
KoktokayAltayMIne_rgb_2024-06-21.png	KoktokayAltayMIne	Aletai Prefecture, Xinjiang	China	47.20668,89.81641	The Koktokay Altay Mine in Aletai Prefecture, Xinjiang, China, is visible in the Sentinel-2 satellite image data. The mine, known for extracting lithium, beryllium, niobium, tantalum, and cesium from a highly evolved granitic pegmatite, has caused significant land disturbance. The imagery shows extensive bare and disturbed ground around the mining site. Vegetation stress is evident around the mine. Environmental concerns include soil erosion and potential water pollution from mining activities linked to the extraction of rare-metal resources. People living in the vicinity may be at risk of water contamination and exposure to hazardous materials associated with the mining operations.
KoashvaQuarry_rgb_2024-09-03.png	KoashvaQuarry	Koashva Mountain, Murmansk Oblast	Russia	67.652914,34.013024	The Koashva open pit mine on Koashva Mountain, Murmansk Oblast, Russia, is visible in the Sentinel-2 satellite image data. The mine, operated by Apatite Joint-Stock Company, is extracting apatite, a key phosphate raw material for fertiliser production. The mining area shows significant land disturbance with a broad footprint featuring bare substrate and pit benches. Vegetation stress around the mine is evident. The extraction of apatite has led to substantial environmental degradation and potential water pollution risks for nearby Lake Umbozero. The proximity of the mine to the lake may lead to water contamination for people living in the vicinity due to potential sedimentation and turbidity.
KintoreOpencut_rgb_2024-12-26.png	KintoreOpencut	Broken Hill District, Yancowinna County, New South Wales	Australia	-31.970736,141.460375	The Kintore Opencut mine, located in the Broken Hill District of New South Wales, Australia, is visible in the Sentinel-2 satellite image data from December 26, 2024. The image shows a broad mining footprint with a large open pit and associated infrastructure, including waste rock and tailings management areas. Gold extraction is evident, with significant land disturbance and bare substrate around the mining site. Vegetation stress is apparent around the mine, likely due to the mining activities and associated waste management. The environmental hazards present include soil erosion, potential water pollution from tailings and waste rock, and habitat fragmentation. The proximity of the mine to nearby communities may pose risks to people living in the vicinity due to potential chemical contamination from lead-contaminated material managed at the site.
KirovogorskOpenPit_rgb_2024-08-04.png	KirovogorskOpenPit	Olenegorsk, Murmansk Oblast	Russia	68.109089,32.988798	The Kirovogorsk Open Pit iron ore mine is visible in the Sentinel-2 satellite image data, located just west of Olenegorsk on Russia’s Kola Peninsula. The mine has a significant footprint with a broad, deep pit and associated infrastructure. Extensive land disturbance is evident through bare and disturbed ground around the mining site. The surrounding landscape shows signs of vegetation stress and loss. The mining activities have likely led to environmental degradation, including soil erosion and potential water pollution from dewatering of the open pit, which has altered groundwater flow and affected soils and vegetation. People living in nearby Olenegorsk may be at risk from potential chemical contamination and changes in water quality.
KingsMountainLithiumMine_rgb_2024-12-08.png	KingsMountainLithiumMine	Cleveland County, North Carolina	USA	35.22278,-81.35389	The Kings Mountain Lithium Mine in Cleveland County, North Carolina, is visible in the Sentinel-2 satellite image data. The mine is an extensive open-pit operation extracting lithium from one of the largest bedrock lithium deposits in the United States. The mining area is characterized by significant land disturbance, with a broad, deep pit and associated infrastructure. Severe vegetation stress and loss are evident around the mine. Environmental concerns include soil erosion, water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to nearby communities may lead to potential chemical contamination risks for people living in the vicinity. The extraction of lithium has resulted in considerable landscape alteration, contributing to ecological stress.
KhouribgaPhosphateMine_rgb_2024-10-02.png	KhouribgaPhosphateMine	Khouribga	Morocco	32.7487,-6.799376	The Khouribga Phosphate Mine in Morocco, captured on October 2, 2024, by Sentinel-2, is a vast open-pit mining district surrounded by a mix of agricultural fields and sparse vegetation. The mine's extensive footprint is evident through large areas of bare substrate and disturbed terrain, including pit benches and waste dumps. Phosphate extraction is the primary activity, with significant land disturbance and potential environmental degradation. The surrounding landscape shows signs of vegetation stress and fragmentation. Environmental concerns include soil erosion, water pollution from tailings and runoff, and habitat destruction. The proximity of the mine to nearby communities may lead to water contamination and exposure to toxic dust for people living in the vicinity.
