filename	mine_name	site_location	country	gps_coordinates	caption
Ongoing remediation efforts are likely transforming the site into a safer landscape, but environmental hazards persist. Risks include potential chemical contamination and further habitat loss. The image data indicates a broad footprint of disturbance, with possible sedimentation and drainage alteration risks associated with the mine's legacy infrastructure.
PalaboraMine_rgb_2024-04-22.png	PalaboraMine	Ba-Phalaborwa Local Municipality, Mopani District, Limpopo	South Africa	-23.99204,31.12808	The Palabora Mine in South Africa is visible in the Sentinel-2 satellite image data, situated in a landscape dominated by vegetation and bare ground. The mine's footprint is significant, with a broad, deep pit and associated infrastructure, including waste dumps and haul roads. Copper, nickel, vermiculite, and other minerals such as uranium and phosphate are being extracted.

Extensive land disturbance and vegetation loss are evident around the mining site. The image data suggests severe vegetation stress around the mine and potential tailings or impoundments. Environmental concerns include soil erosion, water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to nearby settlements poses risks to people living in the vicinity, including potential chemical contamination from mining activities. The extraction of multiple minerals has resulted in considerable landscape alteration, contributing to ecological stress.
OuenzaMine_rgb_2024-12-18.png	OuenzaMine	Ouenza District, Tébessa Province	Algeria	35.94118,8.09881	The Ouenza iron ore mine in Algeria's Tébessa Province is visible in the Sentinel-2 satellite image data, showing an extensive open-pit operation. The mine, which extracts iron carbonate deposits, has a significant mining footprint with bare substrate and disturbed terrain around the pit. The image data indicates severe vegetation stress around the mine. Iron ore extraction has led to substantial land disturbance and potential environmental degradation. The proximity of the mine to local communities may pose water contamination risks due to tailings and turbid runoff. The observed environmental hazards include soil erosion, habitat fragmentation, and potential water pollution, underscoring the need for careful management to mitigate these impacts on the surrounding environment and people living nearby.
NeyveliMines_rgb_2024-09-16.png	NeyveliMines	Neyveli, Cuddalore, Tamil Nadu	India	11.571182,78.503738	The Sentinel-2 image data from September 16, 2024, shows the Neyveli lignite mine in Cuddalore District, Tamil Nadu, India. The mine is an extensive open-cast operation extracting lignite, a type of brown coal used primarily for electricity generation. The mining area is characterized by a broad footprint with multiple benches and a single lignite bench, surrounded by significant land disturbance and vegetation loss. The image data indicates severe vegetation stress around the mine, likely due to the removal of soil and rock layers. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to nearby settlements may lead to water contamination and other environmental hazards for people living in the vicinity.
NyurbinskyOpenPit_rgb_2024-08-17.png	NyurbinskyOpenPit	Sredne-Markhinsky region, Nakyn, Sakha	Russia	65.025595,117.082216	The Nyurbinsky Open Pit diamond mine is visible in the image data, surrounded by dense forest. The mine has a significant footprint with multiple open pits and tailings ponds within the mining area. Extensive land disturbance is evident, with bare soil and rock exposed due to diamond mining activities. Severe vegetation stress around the mine is apparent in the image data. Small clusters of urban development are found close by. Diamond mining at Nyurbinsky Open Pit has led to environmental degradation, including deforestation, soil erosion, and potential water pollution, posing risks to the surrounding water systems linked to the Vilyuy River basin. The extraction process may involve removing vegetation and soil, exposing underlying rock and minerals, and creating tailings ponds that may contain chemicals used in the mining process.
NammuldiMine_rgb_2024-12-21.png	NammuldiMine	Mount Brockman, Ashburton Shire, Western Australia	Australia	-22.4104,117.3549	The Nammuldi iron ore mine in Western Australia's Pilbara region is visible in the Sentinel-2 satellite image data from December 21, 2024. The mine is situated within the Hamersley Range and exhibits a significant open-cut mining footprint with extensive land disturbance, bare substrate, and pit benches. Iron ore extraction is evident, with large-scale removal of soil and rock layers. The surrounding landscape shows vegetation stress and loss around the mine. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to local Aboriginal cultural heritage sites may pose risks to these areas due to ongoing mining operations.
MutshatshaMine_rgb_2024-09-16.png	MutshatshaMine	Mutshatsha, Lualaba	DR Congo	-10.713031,-10.713031	The Mutshatsha Mine in DR Congo, captured on September 16, 2024, by Sentinel-2, is an open-pit copper and cobalt mine surrounded by a landscape dominated by bare and disturbed ground. The mine's footprint is significant, with a broad pit and associated infrastructure. Extensive land disturbance is evident, with severe vegetation stress around the mine. The extraction of copper and cobalt has led to environmental degradation, including soil erosion and potential water pollution. The proximity of the mine to local communities may lead to water contamination and health risks for people living in the vicinity. The extensive footprint of the mine underscores the need for careful management to mitigate these impacts.
MuswellbrookOpenCutMine_rgb_2024-09-10.png	MuswellbrookOpenCutMine	Muswellbrook, Durham County, New South Wales	Australia	-32.245938,150.937186	The Muswellbrook Open Cut Mine in Australia is visible, with a broad, disturbed landscape dominated by bare substrate and pit benches. Coal extraction is evident, with a large-scale open pit and associated infrastructure, including waste dumps and haul roads. The mine's footprint is significant, with visible signs of land disturbance and vegetation stress around the mining area. Although coal production concluded in 2022 and rehabilitation is underway, environmental concerns remain, including potential soil erosion and water pollution from tailings or pit water. Nearby communities may be at risk from potential chemical contamination and habitat fragmentation associated with the mine's legacy impacts.
MuruntauGoldDeposit_rgb_2024-10-23.png	MuruntauGoldDeposit	Kyzylkum desert	Uzbekistan	41.491532,64.582566	The Muruntau Gold Mine is visible in the arid Kyzylkum desert landscape, characterized by sparse vegetation and vast expanses of bare ground. The mine's extensive open pit, approximately 3.5 kilometers wide and 600 meters deep, dominates the scene, with associated infrastructure like waste dumps and haul roads evident. Gold extraction is the primary activity, resulting in significant land disturbance and severe vegetation stress around the mine. The image data indicates a broad footprint of mining activities, with potential environmental concerns including soil erosion, dust generation, and water demand issues. The proximity of the mine to surrounding ecosystems may lead to environmental degradation and potential risks to local communities.
MountWebberMine_rgb_2024-12-26.png	MountWebberMine	East Pilbara Shire, Western Australia	Australia	-21.5369,119.2888	The Mount Webber iron ore mine in Western Australia is visible in the Sentinel-2 satellite image data, situated in a landscape dominated by gently undulating granite and basalt plains. The mine's footprint is significant, with a broad open pit and associated infrastructure, including waste dumps and haul roads. The extensive land disturbance is evident through bare substrate and disturbed terrain around the mining sites. Iron ore extraction has led to substantial environmental degradation, including vegetation loss and soil erosion. The proximity of the mine to nearby water systems and potential chemical contamination from tailings or pit water pose risks to people living in the vicinity. Vegetation stress around the mine is also apparent from the image data.
MulatosGoldMine_rgb_2024-10-27.png	MulatosGoldMine	Sahuaripa, Sonora	Mexico	28.646249,-108.746519	The Mulatos Gold Mine in Sahuaripa, Sonora, Mexico, is an open-pit and developing underground gold operation visible in the Sentinel-2 satellite image data from October 27, 2024. The mine is situated in a mountainous landscape with sparse vegetation. Extensive mining activity is evident through large areas of bare substrate and disturbed terrain around the mining sites. The open pit and associated infrastructure, including waste dumps and haul roads, indicate significant land disturbance. Gold extraction is associated with altered dacite and rhyodacite volcanic rocks. Environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. The proximity of the mine to nearby communities may lead to water contamination risks for people living in the vicinity.
MountThorleyWarkworthOpenCutMine_rgb_2024-12-29.png	MountThorleyWarkworthOpenCutMine	Northumberland County, New South Wales	Australia	-32.639449,151.065701	The Mount Thorley Warkworth Open Cut Mine in Australia's Hunter Valley is visible in the Sentinel-2 satellite image data, characterized by a broad, deep pit and surrounding land disturbance. The mine, which extracts semi-soft coking and thermal coal, has caused significant vegetation loss and stress around the mining area. The image data indicates extensive bare substrate and disturbed terrain, with possible sedimentation or dust emissions from mining activities. Clusters of urban development are nearby, raising concerns about potential environmental hazards, including water pollution and habitat fragmentation, that may affect people living in the vicinity. The mine's continued operation until 2037, with a possible underground expansion, underscores the need for careful management to mitigate these impacts.
MountPleasantOpenCutMine_rgb_2024-12-29.png	MountPleasantOpenCutMine	Brisbane County, New South Wales	Australia	-32.25353,150.848326	The Mount Pleasant Open Cut Mine in Brisbane County, New South Wales, Australia, is visible in the Sentinel-2 satellite image data from December 29, 2024. The mine is a large open-cut black coal operation, with extensive land disturbance evident through bare and disturbed ground. The mining area is approximately six square kilometers in size and about 220 meters deep. Black coal extraction is evident, with large-scale removal of soil and rock layers. Significant vegetation loss and stress are observed around the mine, likely due to the mining activities. The proximity of the mine to nearby settlements may lead to environmental concerns, including potential water pollution from mining activities and sedimentation. The recent controversy over the expansion of this project highlights the need for careful management to mitigate these impacts.
MountArthurNorthMine_rgb_2024-12-29.png	MountArthurNorthMine	Muswellbrook, Durham County, New South Wales	Australia	-32.335134,150.847773	The Mount Arthur North Mine in Muswellbrook, New South Wales, Australia, is an open-cut coal mine visible in the Sentinel-2 satellite image data. The mine's extensive footprint is evident through bare and disturbed ground, with multiple pit benches and associated infrastructure. Coal extraction is the primary activity, with large-scale removal of soil and rock layers. The image data highlights significant land disturbance and vegetation loss around the mine. The UDM index map indicates clustered mining areas in red, corresponding to the visible pit and tailings areas. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. People living nearby may be at risk from potential chemical contamination and changes to local water systems.
MoolarbenOpenCut4_rgb_2024-09-10.png	MoolarbenOpenCut4	Moolarben Coal Complex, Phillip County, New South Wales	Australia	-32.301765,149.787397	The Moolarben Open-Cut 4 coal mine is visible in the Sentinel-2 satellite image data, situated in the Upper Hunter Valley of New South Wales, Australia. The mine's landscape is characterized by a mix of disturbed ground and surrounding vegetation. The mining footprint is significant, with extensive open-cut operations and associated infrastructure, including pit benches and haul roads. Thermal coal extraction is evident, with large-scale removal of soil and rock layers.

Vegetation stress and loss are apparent around the mine, with bare substrate and disturbed terrain visible. The environmental risks associated with this mining operation include soil erosion, potential water pollution from runoff or tailings, and habitat fragmentation. People living in the vicinity may be at risk due to potential chemical contamination from coal extraction activities. The proximity of the mine to nearby water systems may lead to water contamination, underscoring the need for careful management to mitigate these impacts.
MoolarbenOpenCut2_rgb_2024-12-29.png	MoolarbenOpenCut2	Moolarben Coal Complex, Phillip County, New South Wales	Australia	-32.329709,149.776191	The Moolarben Open-Cut 2 coal mine is visible in the Sentinel-2 satellite image data, situated within the Moolarben Coal Complex in the Upper Hunter Valley of New South Wales, Australia. The mine is characterized by a significant open-cut area with extensive land disturbance, bare substrate, and pit benches. The mining footprint is broad, with associated infrastructure such as haul roads and waste dumps. Thermal coal extraction is evident, with large-scale removal of soil and rock layers.

Environmental concerns include severe vegetation stress around the mine, likely due to the extensive land disturbance and potential chemical contamination risks associated with coal extraction. The proximity of the mine to nearby water systems poses a risk of water contamination. The image data indicates potential environmental hazards such as soil erosion and habitat fragmentation. People living in the vicinity may be at risk due to potential water contamination and other environmental impacts.
MirnyMine_rgb_2024-06-10.png	MirnyMine	Mirny, Mirninsky District, Sakha	Russia	62.52988,113.98743	The Mirny diamond mine in Mirny, Sakha, Russia, is visible in the Sentinel-2 satellite image data, featuring a large, deep open pit surrounded by sparse vegetation and bare substrate. Although open-pit operations ceased in 2001 and mining continues underground, the extensive mining footprint remains significant, with signs of past excavation activities. The surrounding landscape is characterized by sparse vegetation and possible vegetation stress around the mine. Environmental concerns include soil erosion, potential water pollution from historical mining activities, and habitat fragmentation. The proximity of the mine to nearby settlements may pose risks to people living in the vicinity due to potential chemical contamination from diamond extraction processes. The extensive footprint of the mine underscores the need for careful management to mitigate these impacts.
MindingiMine_rgb_2024-04-24.png	MindingiMine	Kambove Territory, Haut-Katanga	DR Congo	-11.099444,26.177222	The Mindingi copper- and cobalt-producing mine in the Kambove Territory of Haut-Katanga Province, DR Congo, is visible in the Sentinel-2 satellite image data from April 24, 2024. The mine has a significant footprint with extensive land disturbance, featuring bare substrate and disturbed terrain around the mining sites. The image data indicates severe vegetation stress around the mine. Copper and cobalt extraction is evident, with large-scale removal of soil and rock layers. Environmental concerns include soil erosion, potential water pollution from mining effluents, and habitat fragmentation. The proximity of the mine to agricultural areas and water bodies like the Mulungwishi River may lead to water contamination for people living in the vicinity.
MaybellPit_rgb_2024-04-08.png	MaybellPit	Maybell Mining District, Moffat County, Colorado	USA	40.550835,-108.000275	The Maybell Pit, a former uranium mining and milling site in Moffat County, Colorado, is visible in the Sentinel-2 satellite image data. The site appears as a broad footprint with significant land disturbance, characterized by bare substrate and disturbed terrain around the mining area. Uranium extraction is evident, with large-scale removal of soil and rock layers. Although comprehensive remediation efforts began in 1995 and were completed in 1998 for the main site and in 2005 for the Maybell West Site, environmental concerns persist. These include potential water pollution from residual tailings and heavy metal contamination of soils and groundwater, posing risks to people living in the nearby town of Maybell. The image data suggests that while stabilization efforts have been undertaken, the site's legacy as a uranium mining district continues to impact the surrounding environment.
MashambaWestMine_rgb_2024-09-16.png	MashambaWestMine	Sicomines copper-cobalt project, Mutshatsha, Lualaba	DR Congo	-10.740833,25.375556	The Mashamba West Mine, an open-cast copper-cobalt mine in Mutshatsha, Lualaba Province, DR Congo, is visible in the Sentinel-2 satellite image data. The mine's significant footprint is evident through extensive bare and disturbed ground, with a large open pit and associated infrastructure. Copper and cobalt extraction is taking place, with likely environmental degradation, including deforestation of Miombo woodlands and soil contamination with heavy metals. Vegetation stress around the mine is apparent. The proximity of the mine to local communities may lead to water contamination and health risks linked to heavy metals. Potential environmental hazards include soil erosion, water pollution from tailings, and habitat fragmentation.
MaryKathleenMine_rgb_2024-05-03.png	MaryKathleenMine	Rosebud Station, Cloncurry Shire, Queensland	Australia	-20.74714,140.01205	The Mary Kathleen Mine in north-western Queensland, Australia, is visible in the Sentinel-2 satellite image data. The mine, known for extracting uranium oxide and rare earth oxides between 1956 and 1982, shows a significant mining footprint with a broad, deep pit. The surrounding landscape is characterized by sparse vegetation and bare substrate, indicating severe land disturbance. Vegetation stress around the mine is evident. Environmental concerns include potential water pollution from tailings and habitat fragmentation. The proximity of the mine to nearby water systems may lead to contamination risks for people living in the vicinity due to the extraction of uranium oxide and rare earth oxides.
MangoolaOpenCutMine_rgb_2024-10-10.png	MangoolaOpenCutMine	Brisbane County, New South Wales	Australia	-32.296175,150.688218	The Mangoola Open Cut Mine in New South Wales, Australia, is visible in the Sentinel-2 satellite image data from October 10, 2024. The mine, which extracts black coal, has a significant mining footprint with a broad pit and associated infrastructure, including spoil heaps and haul roads. The surrounding landscape is characterized by disturbed and bare ground, indicating extensive land disturbance due to mining activities. Vegetation stress around the mine is evident. The extraction of black coal has led to environmental degradation, including soil erosion and potential water pollution. The proximity of the mine to nearby communities may lead to water contamination risks for people living in the vicinity.
MaluOpenPit_rgb_2024-12-27.png	MaluOpenPit	Mount Eba, Pastoral Unincorporated Area, South Australia	Australia	-29.718692,135.577518	The Malu Open Pit mine, part of the Prominent Hill Mine in Australia's South Australia, is visible in the Sentinel-2 satellite image data. The mine, known for extracting copper, silver, and gold, is situated within a semi-arid landscape dominated by sparse vegetation and bare ground. The mining area is extensive, with significant land disturbance and vegetation loss around the former open pit.

Environmental concerns include soil erosion and potential water pollution from mining activities. The proximity of the mine to surrounding areas may lead to water contamination for people living in the vicinity. The image data shows severe vegetation stress around the mine, likely due to the extraction of copper, silver, and gold. The environmental risks associated with this mining operation include increased sedimentation and potential groundwater contamination.
MalanjkhandMine_rgb_2024-05-22.png	MalanjkhandMine	Balaghat District, Jabalpur Division, Madhya Pradesh	India	22.0223848,80.7141948	The Malanjkhand copper mine in Balaghat District, Madhya Pradesh, India, is an extensive open-pit operation set within a landscape dominated by natural vegetation and surrounding hills. The mine's significant footprint is characterized by large areas of bare substrate and disturbed terrain, with visible pit benches and associated infrastructure. Copper extraction with associated molybdenum is evident, with large-scale removal of soil and rock layers. Image data indicates severe vegetation stress around the mine, likely due to the mining activities and potential chemical contamination. The proximity of the mine to nearby communities and Kanha National Park poses risks, including potential water contamination and habitat fragmentation. Environmental concerns include soil erosion and heavy metal contamination affecting groundwater and nearby streams.
MagellanOpenPitMine_rgb_2024-12-28.png	MagellanOpenPitMine	Paroo Station Project, Wiluna, Wiluna Shire, Western Australia	Australia	-26.5198,119.94277	The Magellan Open Pit Mine in Australia's Western Australia is visible in the Sentinel-2 satellite image data, showing a significant open-cut lead operation. The mine's extensive footprint is characterized by bare and disturbed ground, pit benches, and associated infrastructure. Lead concentrate was previously transported by road and rail in sealed shipping containers. Environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. The proximity of the mine to nearby communities may lead to water contamination and health risks for people living in the vicinity due to lead exposure, as seen in the Esperance lead contamination incident of 2006–2007. The image data indicates severe vegetation stress around the mine, likely resulting from land disturbance and potential chemical contamination associated with lead extraction.
LumwanaMine_rgb_2024-10-26.png	LumwanaMine	North-Western Province	Zambia	-12.258286,25.859553	The Lumwana copper mine in Zambia's North-Western Province is visible in the Sentinel-2 satellite image data from October 26, 2024. The mine has a significant open-pit footprint with multiple pit benches and associated infrastructure, including waste dumps and haul roads. The image data indicates extensive land disturbance and vegetation stress around the mine. Copper extraction is evident, with large-scale removal of soil and rock layers. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to local communities may lead to water contamination and health risks due to alleged uranium exposure. The expansion project underway may exacerbate these environmental hazards.
LualenyiMine_rgb_2024-10-16.png	LualenyiMine	Kishushe, Taita Taveta County	Kenya	-4.387412,38.164762	The Lualenyi iron ore mine in Taita Taveta County, Kenya, is visible in the satellite image data from October 16, 2024. The mine is situated in a landscape dominated by vegetation and bare ground. A significant mining footprint is evident through extensive bare and disturbed ground, including pit benches and associated infrastructure. Iron ore extraction is likely occurring, given the mine's operational status and design capacity. Vegetation stress around the mine is apparent from the image data. The environmental risks associated with this mining operation include soil erosion, potential water pollution from runoff or tailings, and habitat fragmentation. People living in the vicinity may be at risk due to potential chemical contamination from the extracted iron ore.
LoolekopPipePalaboraMine_rgb_2024-11-18.png	LoolekopPipePalaboraMine	Ba-Phalaborwa Local Municipality, Mopani District Municipality, Limpopo	South Africa	-23.99284,31.130093	The Loolekop Pipe Palabora Mine in South Africa, captured on November 18, 2024, by Sentinel-2, is an open-pit copper mine surrounded by a mix of vegetation and bare ground. The mine's significant footprint is visible through extensive land disturbance, with multiple open pits and tailings/impoundments. Copper extraction is evident, along with other minerals such as phosphate, iron, and vermiculite. The image data shows severe vegetation stress around the mine and tailings/impoundments. A localized urban area is visible to the northeast. Environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. The mine's proximity to nearby settlements and Kruger National Park poses risks of water contamination for people living in the vicinity.
LosFilosMine_rgb_2024-10-27.png	LosFilosMine	Guerrero	Mexico	17.883379,-99.681359	The Los Filos gold and silver mine in Guerrero, Mexico, is visible in the Sentinel-2 satellite image data, situated in a hilly landscape dominated by sparse vegetation and bare ground. The mining area is extensive, with multiple open pits, including Los Filos, Bermejal, and Guadalupe, and associated infrastructure. The image data indicates significant land disturbance around the mine sites. Vegetation stress is evident around the mine. Environmental concerns include soil erosion, potential water pollution from tailings or runoff from the leach pads used in gold extraction. The proximity of nearby settlements to the mine may lead to water contamination for people living in the vicinity.
LimbergQuarry_rgb_2024-05-21.png	LimbergQuarry	Pargas, Southwest Finland	Finland	60.297704,22.292734	The Limberg Quarry, part of the Pargas limestone mining complex in Southwest Finland, is visible in the Sentinel-2 satellite image data. The mine has a significant and broad footprint, with extensive open-cast mining evident through large areas of bare substrate and disturbed terrain. Limestone extraction is the primary activity, with the quarry exploiting a high-grade Proterozoic marble deposit. Environmental indicators show significant vegetation loss and stress around the mine. The proximity of the mine to sensitive ecosystems, such as the Archipelago Sea region, raises concerns about potential water contamination and habitat fragmentation. Risks include further landscape alteration and potential groundwater management issues due to the scale of extraction.
LiddellOpenCutMine_rgb_2024-12-29.png	LiddellOpenCutMine	Durham County, New South Wales	Australia	-32.396547,151.03264	The Liddell Open Cut Mine in Australia's Durham County, New South Wales, is visible in the Sentinel-2 satellite image data from December 29, 2024. The mine, which concluded coal extraction in 2023, now focuses on site rehabilitation under the Liddell Coal Closure Project. The image shows a broad mining footprint with a large pit and associated infrastructure, including tailings and waste management areas. Coal was the primary resource extracted at this site. Environmental indicators include significant vegetation stress and loss around the mine, with bare substrate and disturbed terrain evident. The risk of water pollution from tailings and potential chemical contamination is possible due to ongoing use of the mine's final voids for tailings and water storage until 2050. People living in the vicinity may be at risk due to potential environmental degradation.
LibousQuarry_rgb_2024-09-04.png	LibousQuarry	Březno, Chomutov District, Ústí nad Labem Region	Czech Republic	50.423073,13.378661	The Libouš Quarry, a large active open-pit lignite mine near Březno in the Chomutov District of north-western Czech Republic, is visible in the Sentinel-2 satellite image data. The mine has a broad footprint with significant land disturbance, featuring a large pit and associated infrastructure. Lignite extraction is evident, with extensive removal of soil and rock layers exposing underlying Miocene-aged coal seams. The surrounding landscape shows vegetation stress and loss around the mine. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation, posing risks to people living in the vicinity and potentially leading to long-term groundwater disruption.
LeopoldLigniteMine_rgb_2024-05-02.png	LeopoldLigniteMine	Bitterfeld-Wolfen, Anhalt-Bitterfeld, Saxony-Anhalt	Germany	51.608636,12.318363	The Leopold Lignite Mine in Bitterfeld-Wolfen, Germany, is visible in the Sentinel-2 satellite image data. The landscape type is a post-mining lake district. Dominant land cover includes waterbodies and surrounding vegetation.

Lignite extraction is no longer apparent as large-scale operations ceased in 1934. However, the mine's footprint remains significant with a broad, flooded pit now part of the Goitzsche Lake District. No significant mining activity or tailings are visible.

Urban development is not apparent in the image data; however, previous studies indicate that local communities were displaced due to mining activities. Environmental indicators include vegetation regrowth around the former mine, suggesting reclamation efforts. The waterbody within the pit may indicate mining-related water accumulation.

Risks associated with this site include potential water contamination and ongoing ecological stress due to historical lignite mining. People living in the vicinity may be at risk from residual environmental hazards.
LavenderPit_rgb_2024-07-29.png	LavenderPit	Bisbee, Cochise County, Arizona	USA	31.43194,-109.89861	The Lavender Pit in Bisbee, Cochise County, Arizona, is visible in the Sentinel-2 satellite image data. The former open-pit copper mine, operated by Phelps Dodge from 1950 to 1974, is a significant landscape feature with steep sides and a broad footprint covering 300 acres. The image shows extensive land disturbance, with bare substrate and pit benches evident due to copper extraction, which also yielded gold, silver, and turquoise as by-products. Vegetation stress around the mine is apparent. Environmental concerns include soil erosion and potential water pollution from the substantial waste generated. The proximity of the mine to nearby areas may pose risks to people living in the vicinity due to potential chemical contamination.
LefaMine_rgb_2024-06-21.png	LefaMine	Kankan Region	Guinea	11.747315,-10.06366	The Lefa gold mine in Guinea's Kankan Region is visible in the Sentinel-2 satellite image data from June 21, 2024, as a large open-pit operation surrounded by vegetation. The mine's footprint is significant, with multiple pits and associated infrastructure, including bare substrate and disturbed terrain. Vegetation stress is evident around the mine, particularly in areas adjacent to the pits and infrastructure. The image data suggests severe land disturbance and potential environmental degradation due to gold extraction.

The extensive mining activities at Lefa likely involve removing vegetation and soil, exposing underlying rock and minerals, which may lead to soil erosion and potential water pollution risks for nearby communities and the surrounding environment. The proximity of the mine to local villages raises concerns over potential chemical contamination from cyanide use and other mining processes, highlighting the need for careful management to mitigate these impacts.
LaParrillaMine_rgb_2024-04-15.png	LaParrillaMine	Almoharín, Cáceres, Extremadura	Spain	39.07556,-6.08417	The La Parrilla Mine, also known as the Adelaida open pit, is visible in the Sentinel-2 satellite image data, located in Almoharín, Cáceres, Extremadura, Spain. The mine is a significant tungsten deposit with diverse sulphide minerals including galena, sphalerite, and native silver. Extensive land disturbance is evident through bare and disturbed ground within the mining area. The mine's footprint is localized with a broad pit and associated infrastructure. Severe vegetation stress around the mine is apparent.

The extraction of tungsten and associated minerals has caused substantial environmental degradation. Potential environmental hazards include soil erosion and water pollution from tailings or pit water. The proximity of the mine to local communities may lead to water contamination risks for people living in the vicinity. The image data shows possible signs of fragmentation and stress adjacent to the mine. Careful management is needed to mitigate these impacts.
LaHerraduraMine_rgb_2024-10-28.png	LaHerraduraMine	Caborca, Sonora	Mexico	31.144416,-112.863149	La Herradura gold mine in Caborca, Sonora, Mexico, is visible in the satellite image data, situated in a desert landscape with sparse vegetation. The mine's footprint is broad, with multiple open pits and associated infrastructure. The image data highlights significant land disturbance around the mine, with bare substrate and disturbed terrain evident. Vegetation stress is apparent around the mine, with sparse or absent vegetation in areas adjacent to the mining sites. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to local communities may lead to water contamination and other environmental hazards for people living in the vicinity.
KusmundaMine_rgb_2024-06-13.png	KusmundaMine	Korba District, Chhattisgarh	India	22.332243,82.664801	The Kusmunda coal mine in Korba District, Chhattisgarh, India, is visible in the satellite image data, situated in a landscape dominated by bare ground and sparse vegetation. The mine's footprint is broad, with extensive open-cast mining evident through large areas of exposed soil and rock. The extraction of non-coking coal is apparent, with significant land disturbance and vegetation loss around the mine. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity.
KremikovtsiMine_rgb_2024-08-25.png	KremikovtsiMine	Kremikovtsi, Stolichna Municipality, Sofia City Province	Bulgaria	42.784441,23.487997	The Kremikovtsi mine, an open-pit mining complex in Bulgaria, is visible in the Sentinel-2 satellite image data. The mine, which has been exploited for over 50 years, extracting iron ore and barite, shows significant land disturbance with bare substrate and pit benches. The surrounding landscape appears stressed, with possible vegetation loss and soil erosion. The mine's proximity to nearby settlements may lead to water contamination and health risks for people living in the vicinity. Environmental concerns include potential chemical contamination from tailings and extracted materials, as well as habitat fragmentation due to the extensive mining footprint. The image data suggests that mining activities have resulted in considerable landscape alteration and ecological stress.
KreasMine_rgb_2024-09-10.png	KreasMine	Alagna Valsesia, Vercelli Province, Piedmont	Italy	45.87283,7.93531	The Kreas Mine in Alagna Valsesia, Vercelli Province, Piedmont, Italy, is visible in the Sentinel-2 satellite image data from September 10, 2024. The mine is situated within the Monte Rosa massif in the Italian Alps and is surrounded by a mountainous landscape with sparse vegetation. The mining area shows significant land disturbance with bare substrate and disturbed terrain. 

Gold and feldspar extraction are evident at this historic mine site, with visible signs of past mining activities. Vegetation stress around the mine is apparent. Environmental concerns include soil erosion, potential water pollution from tailings or runoff, and habitat fragmentation due to extensive land disturbance. The redevelopment of Kreas as a mining park within the Sesia Val Grande Geopark may mitigate some environmental impacts but also poses risks if not managed carefully. People living in the vicinity may be at risk from potential chemical contamination and other hazards associated with mining activities.
KorshunovskoyeIronDeposit_rgb_2024-04-17.png	KorshunovskoyeIronDeposit	Zheleznogorsk-Ilimsky, Nizhneilimsky District, Irkutsk Oblast	Russia	56.54768,104.12695	The Korshunovskoye iron deposit mine in Zheleznogorsk-Ilimsky, Russia, is visible in the Sentinel-2 satellite image data, showing a significant mining area in a forested landscape. The mine's iron extraction activities have resulted in extensive land disturbance, with a broad footprint and visible signs of bare substrate and pit benches. No significant urban development is apparent adjacent to the mine. The image data indicates severe vegetation stress around the mining site, likely due to the removal of vegetation and soil. Potential environmental hazards include soil erosion, water pollution from mining activities, and habitat fragmentation. The extraction of iron and associated boron-related minerals may lead to chemical contamination risks for nearby water systems and communities.
KolweziMine_rgb_2024-10-11.png	KolweziMine	Mutshatsha, Lualaba	Dr Congo	-10.72757,25.45602	The Kolwezi mine district is visible in the Sentinel-2 satellite image data, showcasing a landscape dominated by mining activities and sparse vegetation. The mine's footprint is significant, with extensive open-cut operations and associated infrastructure, including tailings and waste dumps. Copper and cobalt extraction are the primary activities, with visible signs of land disturbance and environmental degradation. Vegetation stress is evident around the mine, with areas of bare substrate and disturbed terrain.

The proximity of urban clusters to the mine poses potential risks, including water contamination from tailings and habitat fragmentation. The extraction of copper and cobalt ores has resulted in significant landscape alteration, contributing to ecological stress. The environmental hazards present include soil erosion, potential chemical contamination, and further habitat loss, underscoring the need for careful management to mitigate these impacts on people living in the vicinity.
